Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
01/01/2022,24.375,24.625,26.125,25.375,25.25,23.625,17.625,16.63,19.14,23.89,27.55,34.93,36.85,89.23,79.9,51.35,25.1,25,24.25,24.625,25.125,25.25,25.25,25.875
02/01/2022,24.375,24.25,24.75,25,25,23.25,18.44,51.47,192.37,215.27,232.885,202.235,196.64,176.965,167.195,136.55,114.13,114.375,110.875,87.125,66.875,42.125,33.125,34
03/01/2022,32.75,32.75,34.25,33.375,33.875,31.5,27.5,82.43,207,243.42,244.4,221.97,237.18,218.875,203.655,156.755,125.935,99.25,91.875,67.25,34.375,30.375,35.125,33.25
04/01/2022,33.25,32.75,32.875,33.375,33.5,31.125,27.195,80.53,234.79,262.09,246.07,228.82,228.865,211.965,183.29,142.93,79.09,82.5,66.125,38.5,29.875,28.625,28.375,28
05/01/2022,27.75,28,28,28.25,30.25,26.25,21.635,73.195,215.82,247.725,240.27,224.435,194.34,184.225,166.705,146.12,120.855,107.125,80.75,45.875,28.375,25.5,26.625,25.25
06/01/2022,24.625,24.5,24.75,25.5,25.5,23.5,18.675,79.265,204.485,196.6,190.64,191.895,193.28,167.475,144.715,129.175,115.89,96.625,51.25,31,26.75,25.875,25.5,25.375
07/01/2022,25.125,25.625,25,25.375,25.375,23,17.835,19.74,70.56,135.34,173.04,193.37,193.75,163.82,78.34,27.32,22.375,24.625,24.625,25,24.75,25,26.625,24.375
08/01/2022,24.25,23.75,24.25,24.5,24.5,22.25,16.76,19.625,70.01,131.34,171.3,190.47,189.46,164.34,80.73,29.835,21.765,25.25,24.875,24.25,24.625,25.375,25,24.75
09/01/2022,24,24,24,24.625,24.625,22.5,17.74,52.86,174.51,201.1,201.57,179.62,188.54,184.6,154.47,137.075,129.12,123.375,73.5,44.375,33.375,30.125,28.375,26.5
10/01/2022,25.875,25.375,25.75,26.25,26.25,24,20.61,62.16,214.86,236.64,232.25,220.575,212.565,200.72,174.34,147.285,127.41,124.375,105,56.25,32.5,28.375,26.625,26
11/01/2022,25.75,27,25.75,26.25,26.125,23.875,19.985,48.57,200.66,233.005,229.425,204.075,199.4,185.31,166.78,147.84,130.47,138.75,82.75,38.25,27.25,28,28.25,27.25
12/01/2022,26,26.5,25.5,26.25,26,23.75,19.135,63.68,190.89,202.315,203.665,194.465,193.12,171.095,152.595,134.02,118.35,82.5,43.125,27.125,28.625,27.375,26.375,25.5
13/01/2022,25.125,25.25,25.375,25.875,26.75,23.75,18.645,65.605,203.715,232.775,225.87,221.48,204.33,191.45,172.25,152.955,100.95,56.5,47.625,37,30.5,30.5,26.5,26.125
14/01/2022,25.875,26.25,26.75,26.75,27.75,24.25,18.75,39.69,58.94,59.06,118.57,60.73,48.43,20.79,38.7,23.085,22.595,25.25,26.875,25.625,26,26.375,25.875,25.875
15/01/2022,26.75,25.5,25.375,26.25,25.75,23.5,19.405,22.085,95.17,122.79,20.88,23.395,64.175,39.96,21.61,20.84,23.95,25.5,26.75,28.875,31.625,28,25.5,27.125
16/01/2022,25.125,26.25,25.25,25.875,25.875,24.375,18,66.025,222.065,246.61,256.895,295.87,289.96,265.14,244.29,215.555,172.985,105.5,39.5,25.75,28.625,28.625,25.75,26
17/01/2022,25.25,25,26.75,25.75,25.5,22.75,20.6,69.53,228.13,267.85,274.845,270.515,246.74,229.6,194.73,166.69,138.87,98,76,67,51.125,47.5,47.625,46.375
18/01/2022,45.625,45,46.75,45.75,46,43.125,44.695,144.205,140.125,105.375,62.375,46,27,23.375,69.875,111.5,118.25,73.25,54.75,37.5,27.75,27.75,27.5,27
19/01/2022,26,26.875,25.625,26.25,25.75,23.375,25.375,154.09,255.545,296.985,318.72,290.065,269.235,261.595,217.585,227.38,141.705,76.375,40.75,27.625,25.125,25.5,25.25,25.25
20/01/2022,26,24.75,24.75,25.25,25.125,22.5,20.315,166.915,237.96,252.535,260.82,256.99,247.17,224.49,194.6,167.855,105.895,91.5,85.625,71.25,66.125,58.75,55.25,55.25
21/01/2022,53.25,53.875,52.25,51.875,52.75,50,44.82,80.255,97.76,148.2,190.96,210.19,212.73,192.05,119.23,45.5,43.19,45.75,46.25,47,47.75,48,48.75,48.625
22/01/2022,47.5,48.25,48.625,48.75,48.375,45.25,39.865,40.39,81.785,143.16,181.9,200.97,163.09,112.44,81.605,49.475,43.02,44.75,46.625,45.875,46.125,46.75,47.125,46.375
23/01/2022,47.625,47.125,48.625,48.5,48.75,45.875,40.775,99.685,267.855,293.62,298.14,275.02,269.64,264.68,237.395,217.4,205.115,189.5,108.75,80,53.625,52.5,48.5,48.25
24/01/2022,47.875,48.125,50.25,48.5,49.125,46.25,44.26,98.245,305.535,346.21,323.74,301.895,285.64,272.405,257.185,214.23,150.945,123.375,81.375,41.125,30.5,28.125,26.625,27.125
25/01/2022,27,26.25,26.125,26.625,26.625,23.875,24.21,115.995,263.9,299.51,307.925,284.99,280.83,248.695,201.065,165.225,123.515,95.31,92.25,64.75,36.5,32.5,28.625,26.25
26/01/2022,26,26,26.125,26.5,27.75,23.25,19.49,102.995,241.63,293.44,311.415,291.73,280.115,273.2,241.865,211.23,123.37,92.375,70.75,57.125,53.875,53.125,46.25,44
27/01/2022,45,42.875,44.75,45.625,46.5,43.875,39.765,125.43,279.335,334.275,340.94,295.205,258.555,228.555,204.825,191.235,171.735,175.5,174.75,129,120,93.5,55.5,54.25
28/01/2022,57.375,57.375,59,56.625,57.125,52.75,50.5,73.3,100.64,123.325,145.135,185.83,139.155,117.855,114.32,26.085,21.155,25.785,25.75,26.375,27.625,25.125,24.875,24.875
29/01/2022,26.5,27.5,26,26.25,25.125,22.375,19.45,31.395,61.36,113.88,187.3,164.33,96.41,116.12,116.16,43.735,23.735,24.025,26.25,28,26.75,26.25,26.125,24.875
30/01/2022,27.5,25.5,25.5,25.125,25,21.875,18.66,131.635,276.895,330.2,327.2,275.395,261.125,247.36,229.37,204.525,166.935,93.37,95.5,93.125,69.125,54,52.5,53.875
31/01/2022,51.625,51.875,52.125,50.75,51.25,48.375,46.715,127.29,275.53,321.86,329.485,321.055,292.68,265.33,228.95,207.61,187.685,160.025,117.25,70.5,46.5,38,36.5,35.25
01/02/2022,35.75,36.25,35.75,35.125,35,31.875,31.27,150.67,298.8,316.16,300.555,277.505,246.225,225.73,198.305,179.22,142.95,85.345,53.75,29.625,28.625,27.375,26.75,26.625
02/02/2022,28.875,27.25,27.625,26.75,26.5,23.625,21.165,89.525,232.1,262.39,243.445,221.945,211.39,205.76,202.965,169.675,136.02,124.27,59.75,46.375,42.125,33.25,31.75,31.125
03/02/2022,30.125,31.25,30.75,30,29,27,27.19,100.545,232.33,257.665,252.75,246.33,231.92,205.03,173.1,150.725,115.315,43.99,43.875,43.375,30.25,26,27,26
04/02/2022,26.125,26.375,28.25,26.5,25.5,24.125,19.515,48.575,77.495,125.6,145.49,142.57,101.455,41.485,55.93,47.06,25.02,24.295,25.875,26.375,26.5,27.625,27.5,26.75
05/02/2022,27.375,30.625,30.375,28.625,26.375,24.125,22.35,19.965,58.42,21.855,29.145,76.465,29.88,82.19,72.14,44.94,25.16,25.13,26.5,28.5,27.25,26.625,27.875,26.5
06/02/2022,26.375,27.125,26.125,25.5,26.125,22,18.57,82.2,249.16,305.04,312.67,300.46,281.73,254.895,227.805,196.07,155.165,152.955,116.375,95.5,74.5,56.875,49.25,48.375
07/02/2022,49,48.125,48.25,49,47.25,44.5,40.82,102.485,229.85,248.555,245.26,235.46,241.86,207.265,187.7,173.19,142.71,96.815,77.25,58.625,51.375,42.375,39.75,28.5
08/02/2022,26.75,28.625,26.75,26,25.25,24.25,20.05,106.17,235.75,273.36,266.56,248.505,230.215,205.68,167.135,138.775,115.825,97.305,69.75,43.75,37.5,35.75,34.25,34.25
09/02/2022,36.25,35.125,35.125,34.25,33.75,31.5,29.03,75.415,210.795,238.635,239.92,219.155,227.635,217.165,221.795,197.135,167.805,145.92,88.375,63.25,48.375,43.625,39,39.25
10/02/2022,40.25,39.375,38.875,40.125,38.5,34.375,33.695,103.195,272.875,319.855,338.98,334.88,305.26,269.095,213.495,190.73,119.93,87.99,85.75,67.875,41.625,36.5,37.5,37
11/02/2022,38.375,36.875,37.75,38.25,36,33.75,30.54,40.98,70.525,79.195,179.73,201.86,154.72,149.5,168.4,76.97,24.875,25.185,27.125,26.375,27.75,28.25,27,25.75
12/02/2022,27.625,28,27.875,25.75,26,24.375,19.735,25.7,79.99,124.16,153.81,168.41,169.41,156.65,125.27,59.75,20.265,25.78,26.625,27.75,27.125,25.875,27.625,28.125
13/02/2022,25.625,27.375,27.75,26.25,25.5,24,18.655,87.575,224.715,228.985,225.235,211.935,217.62,200.8,197.295,173.565,123.72,75.62,53.75,51.75,47.25,34.5,28.375,27.875
14/02/2022,26.5,28.25,28.75,26.5,26,23,22.175,89.035,235.655,241.795,225.965,206.395,218.61,215.375,184.885,152.38,132.96,108.53,81.75,63.125,59.625,49.375,50.125,51.125
15/02/2022,50.625,52.25,50.125,48.625,49.375,46.625,44.635,94.095,214.14,230.56,230.135,216.775,176.47,200.83,172.135,149.57,131.505,115.04,83.75,55.75,58,50.625,47.5,44.5
16/02/2022,47.5,47.375,46.5,49,45.375,43.25,40.015,92.905,219.445,239.135,225.62,213.315,221.685,210.825,182.63,159.26,136.07,81.205,70.875,68.75,66.75,74.5,70,69.75
17/02/2022,71.75,70,72,70,68.625,67.875,63.05,99.005,199.075,235.39,224.4,215.13,206.175,194.425,160.1,151.96,128.99,111.79,60.75,58.5,49,42.375,40.625,26.25
18/02/2022,25.875,27.375,26.75,26,24.25,22.5,19.99,43.75,102.15,163.73,205.48,224.75,226.97,209.63,167.94,88.74,30.175,24.235,26.875,27.125,26.75,27,26.125,25.75
19/02/2022,27.75,26.375,26.25,25.875,24.375,24.25,19.34,24.98,40.03,26.06,38.86,34.245,46.2,170.29,178.85,79.13,30.755,26.07,25.75,26.375,26.375,26.5,26.625,26.75
20/02/2022,25.75,26.25,26.125,25.5,25.5,22.375,21.075,84.615,220.86,253.795,256.77,232.99,227.885,211.655,187.03,164.44,147.79,119.835,73.625,56.25,47.625,40.375,32.125,31.5
21/02/2022,30.375,31.5,30.375,29.75,29.625,26.5,23.13,60.315,168.375,173.88,186.865,201.33,192.685,184.83,154.35,126.61,104.16,86.31,61.625,32.25,29.25,28.125,29.125,27.5
22/02/2022,28.125,28.25,29.75,27.75,25.75,24.625,21.285,63.995,189.3,223.74,224.97,232.41,225.35,212.305,182.83,140.13,79.62,78.09,75.75,46.75,30,28.25,28.5,27.125
23/02/2022,28.125,27.5,27.25,28.375,24.875,23.75,20.535,60.545,149.795,181.455,182.025,197.95,198.95,175.85,155.43,111.76,89.415,73.985,59.375,47.125,38.75,30.25,28.875,27.5
24/02/2022,28.5,28.125,30.125,28,25.75,24.625,30.675,76.38,135.695,166.78,198.475,225.25,229.9,207.93,175.97,129.93,121,85.945,61.625,57.875,47.875,40.5,44.125,46.25
25/02/2022,48.375,46.5,46.75,47.625,44.75,43,39.185,43.025,124.27,70.83,77.53,150.015,217.97,180.85,128.98,67.07,40.325,33.025,32.25,32.75,34.5,32.125,36.375,38
26/02/2022,39.375,39.25,39.25,39.5,36.375,36.375,31.42,28.575,29.675,30.9,50.195,34.705,29.895,79.84,65.33,32.655,33.27,31.19,32,33.875,32.625,32.25,36.25,38.875
27/02/2022,38.5,38.625,40.375,38.125,36.375,34.625,33.65,99.595,208.26,212.6,228.155,211.415,225.03,212.18,191.775,144.435,93.04,77.3,72.5,52.875,33.25,32.875,31.5,30.75
28/02/2022,31.5,31.625,32.625,31,28.625,25.5,24.195,71.53,183.3,203.11,215.675,247.565,235.42,225.09,190.57,162.49,97.015,77.345,81.5,79.25,56.75,40.625,39.75,41.125
01/03/2022,40.25,40.625,40.125,39.75,38.5,34,31.185,85.12,181.995,206.095,208.575,220.135,219,205.8,168.515,127.57,83.595,80.505,74,57.25,51.375,53.375,44.625,42.125
02/03/2022,41.625,41.375,41,42.75,38,35,35.79,58.435,151.385,183.86,213.1,190.34,185.01,179.94,142.85,122.02,92.6,85.49,72.875,59.125,50.25,42.25,38.25,32.75
03/03/2022,32.5,35.25,32.625,32.5,31.875,27.25,25.23,64.32,159.85,186.92,202.06,211.4,220.225,199.935,156.97,135.25,86.705,71.425,57.125,50.25,39.375,30.375,26.625,26.875
04/03/2022,28.125,27,27.375,27.375,26,21.375,19.53,53.895,133.52,134.83,88.975,60.25,77.96,154,127,82.8,48.96,36.825,37.625,37.375,38.625,39.875,38.25,39.25
05/03/2022,37.75,40.5,39,38.375,36.375,32,31.155,52.905,113.82,176.3,217.46,236.16,236.44,218.45,184.45,118.25,41.63,35.705,38.25,37,36.875,37.5,36.25,38.25
06/03/2022,37.625,38.125,39.625,39.25,36.125,30.75,32.125,67.075,134.405,162.12,203.545,158.88,210.64,191.46,148.2,126.565,99.695,100.29,89,61.75,37,32.125,30.625,29.375
07/03/2022,29.25,29.875,32,29.75,27.25,25,20.815,65.785,123.12,160.7,184.79,200.5,209.77,189.11,164.635,108.295,78.89,79.11,73.375,54.25,40.875,30.5,28.75,29.875
08/03/2022,28.375,28.875,30.5,28.75,26.125,24.75,18.5,61.34,128.785,149.595,157.72,162.17,148.54,150.52,146.645,112.885,93.58,84.935,74.25,54.5,44.375,42.125,39.125,39.75
09/03/2022,39.5,40.125,42.75,40.5,36.75,36.375,33.23,68.87,143.19,173.715,204.01,231,222.605,211.77,160.525,129.355,99.295,95.85,70.625,50.75,44,36.25,31,31.25
10/03/2022,29.875,32.25,29.375,30.5,26.25,23.5,23.415,60.135,143.42,192.32,216.01,244.67,239.235,220.145,176.02,139.515,112.085,91.01,77.75,63.25,43,28.75,26.125,27.375
11/03/2022,26.125,26.375,27,26.5,23.375,22.5,18.745,26.65,75.335,77.205,85.52,138.155,171.205,172.06,152.91,75.49,35.64,25.19,26.625,27.625,29.25,28,27.5,27
12/03/2022,27.5,27.75,29,28.5,23.75,21.5,19.495,23.495,37.24,70.73,78.66,170.72,99.13,65.31,42.2,40.99,20.94,26.135,26.625,27.75,28.125,28.375,28.875,26.625
13/03/2022,26.375,26.75,27.125,27,24.75,20.75,24.025,94.68,206.395,262.15,249.37,253.235,249.635,253.47,233.81,193.595,177.595,157.04,84.5,64.75,62.875,55.375,45,30.875
14/03/2022,26.875,28.75,27.5,28,24,22,21.89,84.715,212.145,232.875,236.77,225.65,215.015,254.92,214.34,149.58,103.665,79.68,72.625,78.125,60.125,48.125,45.625,43.5
15/03/2022,44.125,45.375,44.25,44.75,41.875,37.625,39.15,97.38,230.49,266.02,263.02,251.41,229.38,233.73,207.06,157.61,125.56,118.185,87.875,60,43.625,33.875,26.125,26
16/03/2022,25.875,26.5,27.625,26.875,22.125,19.415,21.79,43.99,45.05,156.83,179.57,233.82,199.24,242.24,140.28,59.81,27.15,26.56,26.25,28,26.75,27.25,26.375,26.25
17/03/2022,26.625,26.75,26.5,28.625,23.125,20.635,21.145,62.73,128.96,184.14,224.42,214.23,274.42,234.4,196.74,132.95,53.28,23.92,27.375,26.625,25.5,26.125,26.75,25.375
18/03/2022,25.5,27.75,26,27,23.25,23.135,21.27,69.83,134.25,200.73,192.85,206.48,225.82,177.57,174.68,124.26,42.94,22.725,25.5,25.875,26.125,27,25.5,25.75
19/03/2022,25.5,27.5,26.125,26.375,22.75,22.83,17.405,32.395,102.77,109.02,166.86,209.56,198.62,141.88,133.56,110.86,42.94,21.855,28.625,26.625,26.625,27.25,26.125,27.125
20/03/2022,26,26.25,26.625,26.375,23.125,21.76,23.06,91.39,204.055,247.8,265.16,267.9,260.655,238.855,209.36,193.35,194.74,188.64,169.5,111.5,77.5,43,38.125,38.125
21/03/2022,38.625,39.625,38.125,38.375,35.125,33.375,35.33,114.975,186.535,216.76,222.755,212.37,226.495,214.37,185.605,160.965,144.635,136.725,110.25,79,56.125,33.625,29.75,27.5
22/03/2022,27.375,28.125,29.75,28.375,24.625,23.355,24.005,84.76,60.24,67.96,94.48,81.7,63.965,50.04,41.31,32.805,77.98,94.66,74.375,80.125,66.875,52,40.875,38.5
23/03/2022,38.5,40.25,37.5,37.5,34.5,32.55,32.57,95.555,56.5,61.375,64,32,10.5,0,0.625,23.375,78,105.75,95.875,76.375,59,49.75,31,23.75
24/03/2022,25.375,24.625,26.375,24.75,20.875,20.735,24.765,84.64,209.54,276.01,291,269.91,255.875,227.22,209.655,174.21,153.435,108.61,76.25,62.875,39.75,56.75,35.75,28
25/03/2022,26.5,28.625,0,27.375,28.25,24.75,23.75,41.08,87.74,87.13,101.555,116.945,156.71,104.82,96.14,116.76,80.03,35.55,27.24,28.25,31.125,29.125,29.25,29.625
26/03/2022,27.875,28,28.75,30.25,28.25,25.125,24.615,24.67,78.09,149.47,202.22,236.59,244.01,252.98,240.27,203.53,144.26,61.695,25.735,29,29.25,29.5,29.25,28.5
27/03/2022,28.75,29.75,28.75,29.5,28.75,25.75,23.285,78.74,202.575,251.685,254.5,230.925,225.275,261.155,234.01,202.42,157.66,137.02,111.92,91,64,49.875,46.5,45.375
28/03/2022,43.625,43.125,45.375,44.875,44.25,42.5,38.74,61.445,121.135,165.67,214.43,247.61,258.73,260.49,247.13,210.89,151.215,96.275,79.48,70.75,33.375,30.125,31.625,28.875
29/03/2022,26.75,26.75,25.875,27.875,25.625,23.875,20.425,50.785,46.25,37.75,0,0,0,0,0,0,0.5,24.5,66.25,68.5,41.5,32.625,31,28.875
30/03/2022,30.75,28.875,29.375,29.625,30.125,26,24.3,56.015,102.24,151.175,203.62,236.47,248.87,216.625,199.04,170.29,124.455,84.54,70.375,48.625,26.75,26.75,28.25,26.5
31/03/2022,27,25.875,26.5,26.375,27.75,23.125,20.935,47.525,108.895,146.54,175.3,202.81,218.65,219.81,201.76,173.63,112.21,80.96,61.19,72.5,65.25,53.125,47,33
01/04/2022,31.75,31.875,33.375,31.5,31.375,28.5,27.2,42.32,58.91,99.05,131.65,153.73,152.52,146.72,126.56,95.87,67.94,36.13,22.89,28.25,28.625,28,30.25,27.875
02/04/2022,27,28.375,27.75,27.5,27.375,25.875,21.72,22.345,51.16,103.69,149.49,168.87,164.35,154.14,148.54,125.34,88.88,40.38,26.42,27.625,28.25,30.25,28.25,27.125
03/04/2022,29.25,27.25,27.5,29.5,27,26.125,24.405,62.67,114.075,138.19,129.505,136.32,145.65,144.25,154.16,132.8,103.27,100.14,105.14,97.25,80.75,65.25,61.25,43.75
04/04/2022,37,27.75,29.5,28,28.75,25.25,29.315,76.905,125.815,144.59,172.81,204.02,219.66,217.31,202.66,171.83,137.84,92.26,91.4,90.375,79.75,79.875,78.375,81
05/04/2022,53.5,52.125,53.75,54.375,49.25,47.625,43.725,56.03,98.83,140.19,182.94,213.93,232.57,223.41,210.185,177.345,159.685,102.175,72.42,54,39.75,41.5,52.5,37.375
06/04/2022,32.875,32.375,30.375,32.75,29.375,28.125,21.93,99.76,190.7,227.59,256.48,247.14,243.405,226.925,186.385,157.035,146.68,156.975,137.13,120.625,91.75,80.25,77,69.25
07/04/2022,70.5,67.75,69.875,67,65.375,65.875,61.32,76.455,85.95,140.94,187.75,214.69,224.75,191.06,140.45,95.245,79.96,76.57,65.115,46,30.75,28.625,28.875,28.75
08/04/2022,28.5,28.625,28.75,28.375,27.5,25.875,23.6,28.115,55.18,106.13,160.25,188.03,199.08,183.29,150.18,69.92,50.08,31.35,24.065,28.25,26.375,27.375,26.625,26.25
09/04/2022,28,26.5,26.75,27,25.5,23.25,23.11,30.66,82.75,160.1,206.28,238.52,257.01,260.34,242.18,207.06,145.57,73.55,24.855,26.75,29,26.75,26.125,26.5
10/04/2022,27.75,26.5,26.25,26.125,26.625,23,20.52,27.99,75.74,131.93,179.6,198.87,221.49,221.57,202.91,171.07,121.28,61.535,34.125,33.625,30.125,27.875,27.125,26.75
11/04/2022,28.75,26.625,26.625,28,25.25,23.375,23.435,30.76,75.35,115.565,164.31,226.11,242.91,245.44,232.89,200.68,145.5,82.22,64.955,45.75,31.25,25,25.125,24.625
12/04/2022,25.125,26,24.875,24.75,23.625,23.625,21.975,50.85,86.625,86.885,127.705,136.57,194.42,153.17,171.22,167.73,134.73,73.05,26.62,37.75,31,27.875,28,25.5
13/04/2022,24.875,25.25,24.75,26.75,23.375,20.625,18.65,35.17,92.25,121.97,191.62,233.88,260.62,245.47,246.11,210.14,150.12,76.91,28.475,33.685,35.375,25.75,25.125,26.125
14/04/2022,25,25.625,25,24.75,24.75,20.75,18.275,33.675,94.77,164.98,216.55,248.02,267.01,266.21,247.3,211.3,149.8,78.17,31.11,32.51,31.75,24.75,26,24.875
15/04/2022,24.625,26,24.25,25.25,24.125,20.375,19.265,33.025,94.25,159.64,208.56,241.71,260.37,261.48,245,209.47,148.44,58.4,24.79,25.25,24.375,26.25,24.875,26
16/04/2022,24.25,24.5,25.5,24.75,24.625,20.625,17.8,28.185,67.26,157.56,214.6,242.32,242.12,227.14,151.4,141.43,151.33,73.04,26.185,27.5,26.125,27.625,26.125,25.625
17/04/2022,27,25.75,27,25.25,24.5,22.625,18.575,35.915,83.2,130.77,173.57,194.68,212.82,217.97,187.6,159.02,114.34,62.18,26.995,25.77,27.5,25.625,31.5,36.875
18/04/2022,36.25,35.25,29,25.75,25.875,21.625,20.99,27.325,79.05,124.23,157.19,156.05,155.48,117.31,84.33,70.62,61.16,32.845,24.725,31.875,30.625,28.625,25.25,33
19/04/2022,31.5,29.375,34.875,35.5,31.625,29.375,23.59,25.34,60.34,71.96,123.95,92.18,130.89,183.21,167.08,152.55,116.42,61.03,26.77,31.28,29.25,30.75,29.5,31.125
20/04/2022,29.625,30,30.125,28.375,28.75,24.375,23.59,37.575,83.32,159,171.49,252.92,239.02,253.63,235.61,166.26,157.82,79.75,33.625,35.235,35.25,36.25,35,35
21/04/2022,36,35.25,34.625,35,35,30.875,28.9,42.73,76.87,129.31,215.85,246.46,264.22,263.41,247.36,211.59,153.54,80.96,33.995,35.125,35.25,35.75,32.125,33.375
22/04/2022,40.25,33.5,30.75,31,29.75,26.75,24.21,35.12,94.88,162.35,171.9,181.93,229.1,204.85,204.82,168.38,87.32,58.445,31.665,30.68,32.25,33.25,37.25,37
23/04/2022,31.75,31.625,32,31.625,29.875,28.125,24.25,29.53,57.82,141.28,194.31,227.32,242.25,234.5,224.99,165.23,103.27,54.59,30.6,32.66,31.25,31,31,30.25
24/04/2022,30.875,30.125,32.25,30.5,28.75,25.875,29.015,71.28,133.37,168.74,170.11,200.82,198.07,205.67,177.575,136.245,88.88,67.105,62.785,50.03,36.5,36.75,38.25,39
25/04/2022,27.25,27.75,26.875,27.875,24.25,22.25,19.32,61.82,145.85,184.51,209.835,251.385,262.08,266.28,206.675,158.375,127.005,109.33,109.515,93.245,67.375,51.875,51,44.25
26/04/2022,41.625,39.75,34.75,33.875,32.25,30,27.475,73.705,145.075,198.135,214.575,244.225,259.715,262.32,217.385,175.96,155.115,149.44,118.375,108.665,95.125,64.875,62.75,50
27/04/2022,48.25,43.5,41,40.875,36.625,33.5,32.2,82.575,162.685,212.9,226.93,248.38,254.7,264.215,224.035,183.9,137.91,79.87,48.905,45.665,31,28.875,36.625,36.75
28/04/2022,33,28.25,26.25,28.25,25,21.375,19.45,85.185,164.495,198.36,191.33,255.71,266.105,251.725,218.63,185.87,135.315,85.795,57.67,55.325,41.75,45.75,30.125,28.875
29/04/2022,30,28.5,28.25,27.75,26.75,24.25,20.935,48.625,92.975,146.63,188.97,215.45,227.09,227.68,206.79,157.1,118.85,45.96,22.825,25.775,26.75,27.5,25.625,25.375
30/04/2022,25,27.375,25.25,25.625,24,20.25,19.87,30.89,68.48,111.57,154.51,187.26,203.13,203.12,184.89,149.61,106.91,57.82,24.52,25.915,28.125,25.375,25.375,25.5
01/05/2022,25.375,27.25,25.375,25.375,23.875,20.375,20.5,63.915,164.07,226.485,255.24,264.07,277.05,289.205,232.155,219.66,205.69,183.85,160.395,115.945,78.5,61.375,53.375,49.5
02/05/2022,35,28.25,28,26.75,25.75,21.25,19.41,84.97,163.065,214.265,225.345,243.845,276.22,301.985,213.645,170.06,142.585,129.385,103.445,64.015,34.375,33.875,32.25,31.75
03/05/2022,31.75,31.5,31.25,30.5,29.25,24.5,28.075,102.355,226.6,340.005,405,430.2,406.45,399,301.13,244.45,172.835,112.81,61.205,46.67,28.125,28,29,27.5
04/05/2022,27.625,27.5,27.375,26.25,23.625,22.625,18.49,95.31,191.855,211.585,198.76,199.8,170.77,172.1,166.595,167.675,127.415,59.795,34.09,39.01,30.375,30.125,27.5,27.75
05/05/2022,29.5,27.375,27.375,28.25,23.25,20.25,19.26,43.59,81.335,106.76,149.69,167.94,188.74,202.08,191.85,147.41,132.29,72.03,38.055,45.615,45,43,43.375,43
06/05/2022,41,40.75,41.875,39.125,35.25,34.125,29.995,41.96,69.36,93.85,131.275,133.89,148.82,171.93,175.29,161.38,114.96,63.33,27.405,28.73,29.25,31.125,29.25,28.875
07/05/2022,29.75,30,28.5,27.375,26.125,21.25,20.145,39.515,96.05,142.21,186.9,221.49,236.94,236.03,219.75,186.37,135.14,74.46,29.88,28.445,30.875,29.375,29.5,30
08/05/2022,28.625,28.75,29.25,28.25,23.875,21.125,20.97,57.37,177.14,227.29,246.915,270.285,250.3,252.13,218.54,187.42,158.09,124.38,98.47,68.62,47.75,39.5,36,27.75
09/05/2022,28,27.625,27.125,28.75,23.75,20,18.605,74.475,190.96,253.76,273.15,333.085,367.355,354.37,286.23,245.425,202.265,171.645,137.095,93.73,54.5,33.25,31.125,30.25
10/05/2022,30.875,29.375,30.625,28.25,26.25,21.26,22.03,84.65,196.81,253.29,260.44,287.64,285.94,283.435,256.325,203.815,164.065,105.17,86.77,56.57,30.5,28,29.75,27.375
11/05/2022,27.875,28.75,27.5,28.25,23,19.75,20.11,103.92,191.565,243.005,250.075,282.405,282.135,286.515,237.555,227.1,239.745,210.4,185.67,149.6,95.5,64.5,46.75,34.75
12/05/2022,35.75,33.75,35.125,32.75,30.375,28.8,25.96,96.34,207.095,250.885,254.19,280.8,284.4,294.22,218.54,190.365,155.14,121.385,96.05,84.335,50.625,51,45.25,35.625
13/05/2022,37.125,34.375,36,33.375,30.875,29.945,26.845,42.495,93.185,129.34,169.72,205.78,213.71,211.2,191.94,157.14,111,57.28,25.555,25.97,27.375,27.875,26.5,26.5
14/05/2022,26,26.125,25.875,24.75,22.375,21.645,18.49,38.73,80.97,126.34,161.41,180.89,179.87,165.05,138.15,130,81.42,32.235,24.4,27.165,27.75,27.75,27,28.25
15/05/2022,26.5,26.625,26.75,25.25,22.625,21,20.44,103.38,204.32,268.45,265.66,290.47,297.555,290.87,216.145,180.5,140.2,106.37,101.895,93.67,49.625,39.75,39,37.625
16/05/2022,40,36.75,36.875,36.75,31.75,31.15,32.02,89.075,192.94,259.37,274.015,279.05,282.075,299.375,260.51,223.88,163.99,155.17,162.85,105.95,50,38.75,36,36.5
17/05/2022,35.75,35.5,35.375,35.25,31.125,28,25.17,104.64,212.04,270.925,259.655,278.195,294.545,269.935,231.505,204.125,166.23,138.285,77.84,50.64,57,43.75,32.5,31.125
18/05/2022,31.375,31,30.875,30.375,28.25,23.5,21.94,73.12,188.35,242.34,294.285,300.12,262.11,233.325,217.28,185.23,150.19,102.79,48.285,36.575,29.5,29.875,30.375,28.625
19/05/2022,29.125,28.5,28.625,27.875,24.125,22.915,19.335,33.88,91.76,144.06,185.4,208.69,232.97,233.66,216.6,182.65,130.11,75.155,46.145,36.435,35.75,37.125,35.125,35.25
20/05/2022,34.75,36.5,34.75,34.75,30.125,27.015,25.75,53.41,97.33,139.32,172.07,215.2,231.67,228.94,208.02,161.54,134.12,62.12,34.43,28.07,29.125,30.125,28.375,27.75
